sum.taxonomy	c19_fishcard_Alligator.Control.First.Half.Tech.Rep.1.MiFish.S49	c19_fishcard_Alligator.Control.Second.Half.Tech.Rep.1.MiFish.S101	c19_fishcard_Amarillo.1.Fall.Tech.Rep.1.MiFish.S4	c19_fishcard_Amarillo.1.Spring.Tech.Rep.1.MiFish.S55	c19_fishcard_Amarillo.1.Summer.Tech.Rep.1.MiFish.S80	c19_fishcard_Amarillo.1.Winter.Tech.Rep.1.MiFish.S28	c19_fishcard_Amarillo.2.Fall.Tech.Rep.1.MiFish.S5	c19_fishcard_Amarillo.2.Spring.Tech.Rep.1.MiFish.S56	c19_fishcard_Amarillo.2.Summer.Tech.Rep.1.MiFish.S81	c19_fishcard_Amarillo.2.Winter.Tech.Rep.1.MiFish.S29	c19_fishcard_Amarillo.3.Fall.Tech.Rep.1.MiFish.S6	c19_fishcard_Amarillo.3.Spring.Tech.Rep.1.MiFish.S57	c19_fishcard_Amarillo.3.Summer.Tech.Rep.1.MiFish.S82	c19_fishcard_Amarillo.3.Winter.Tech.Rep.1.MiFish.S30	c19_fishcard_Artifical.reef.1.8.21.S108	c19_fishcard_Artifical.reef.2.8.21.S109	c19_fishcard_Artifical.reef.3.8.21.S110	c19_fishcard_Big.Geiger.1.Fall.Tech.Rep.1.MiFish.S15	c19_fishcard_Big.Geiger.1.Fall.Tech.Rep.2.MiFish.S104	c19_fishcard_Big.Geiger.1.Fall.Tech.Rep.3.MiFish.S105	c19_fishcard_Big.Geiger.1.Spring.Tech.Rep.1.MiFish.S66	c19_fishcard_Big.Geiger.1.Summer.Tech.Rep.1.MiFish.S91	c19_fishcard_Big.Geiger.1.Winter.Tech.Rep.1.MiFish.S39	c19_fishcard_Big.Geiger.2.Fall.Tech.Rep.1.MiFish.S16	c19_fishcard_Big.Geiger.2.Spring.Tech.Rep.1.MiFish.S67	c19_fishcard_Big.Geiger.2.Summer.Tech.Rep.1.MiFish.S92	c19_fishcard_Big.Geiger.2.Winter.Tech.Rep.1.MiFish.S40	c19_fishcard_Big.Geiger.3.Fall.Tech.Rep.1.MiFish.S17	c19_fishcard_Big.Geiger.3.Spring.Tech.Rep.1.MiFish.S68	c19_fishcard_Big.Geiger.3.Summer.Tech.Rep.1.MiFish.S93	c19_fishcard_Big.Geiger.3.Winter.Tech.Rep.1.MiFish.S41	c19_fishcard_Camel.Control.First.Half.Tech.Rep.1.MiFish.S50	c19_fishcard_Camel.Control.Second.Half.Tech.Rep.1.MiFish.S102	c19_fishcard_Cherry.Cove.1.Fall.Tech.Rep.1.MiFish.S18	c19_fishcard_Cherry.Cove.1.Fall.Tech.Rep.2.MiFish.S106	c19_fishcard_Cherry.Cove.1.Fall.Tech.Rep.3.MiFish.S107	c19_fishcard_Cherry.Cove.1.Spring.Tech.Rep.1.MiFish.S69	c19_fishcard_Cherry.Cove.1.Summer.Tech.Rep.1.MiFish.S94	c19_fishcard_Cherry.Cove.1.Winter.Tech.Rep.1.MiFish.S42	c19_fishcard_Cherry.Cove.2.Fall.Tech.Rep.1.MiFish.S19	c19_fishcard_Cherry.Cove.2.Spring.Tech.Rep.1.MiFish.S70	c19_fishcard_Cherry.Cove.2.Summer.Tech.Rep.1.MiFish.S95	c19_fishcard_Cherry.Cove.2.Winter.Tech.Rep.1.MiFish.S43	c19_fishcard_Cherry.Cove.3.Fall.Tech.Rep.1.MiFish.S20	c19_fishcard_Cherry.Cove.3.Spring.Tech.Rep.1.MiFish.S71	c19_fishcard_Cherry.Cove.3.Summer.Tech.Rep.1.MiFish.S96	c19_fishcard_Cherry.Cove.3.Winter.Tech.Rep.1.MiFish.S44	c19_fishcard_Control.reef.1.8.21.S111	c19_fishcard_Control.reef.2.8.21.S112	c19_fishcard_Control.reef.3.8.21.S113	c19_fishcard_D.and.A.control.Summer.Tech.Rep.1.MiFish.S83	c19_fishcard_D.and.A.control.Winter.Tech.Rep.1.MiFish.S31	c19_fishcard_Dockweiler.1.Fall.Tech.Rep.1.MiFish.S1	c19_fishcard_Dockweiler.1.Spring.Tech.Rep.1.MiFish.S52	c19_fishcard_Dockweiler.1.Summer.Tech.Rep.1.MiFish.S76	c19_fishcard_Dockweiler.1.Winter.Tech.Rep.1.MiFish.S25	c19_fishcard_Dockweiler.2.Fall.Tech.Rep.1.MiFish.S2	c19_fishcard_Dockweiler.2.Spring.Tech.Rep.1.MiFish.S53	c19_fishcard_Dockweiler.2.Summer.Tech.Rep.1.MiFish.S77	c19_fishcard_Dockweiler.2.Winter.Tech.Rep.1.MiFish.S26	c19_fishcard_Dockweiler.3.Fall.Tech.Rep.1.MiFish.S3	c19_fishcard_Dockweiler.3.Spring.Tech.Rep.1.MiFish.S54	c19_fishcard_Dockweiler.3.Summer.Tech.Rep.1.MiFish.S78	c19_fishcard_Dockweiler.3.Winter.Tech.Rep.1.MiFish.S27	c19_fishcard_Inner.Newport.1.Fall.Tech.Rep.1.MiFish.S8	c19_fishcard_Inner.Newport.1.Spring.Tech.Rep.1.MiFish.S59	c19_fishcard_Inner.Newport.1.Summer.Tech.Rep.1.MiFish.S84	c19_fishcard_Inner.Newport.1.Winter.Tech.Rep.1.MiFish.S32	c19_fishcard_Inner.Newport.2.Fall.Tech.Rep.1.MiFish.S9	c19_fishcard_Inner.Newport.2.Spring.Tech.Rep.1.MiFish.S60	c19_fishcard_Inner.Newport.2.Summer.Tech.Rep.1.MiFish.S85	c19_fishcard_Inner.Newport.2.Winter.Tech.Rep.1.MiFish.S33	c19_fishcard_Inner.Newport.3.Fall.Tech.Rep.1.MiFish.S10	c19_fishcard_Inner.Newport.3.Spring.Tech.Rep.1.MiFish.S61	c19_fishcard_Inner.Newport.3.Summer.Tech.Rep.1.MiFish.S86	c19_fishcard_Inner.Newport.3.Winter.Tech.Rep.1.MiFish.S34	c19_fishcard_Newport.control.Summer.Tech.Rep.1.MiFish.S90	c19_fishcard_Newport.control.Winter.Tech.Rep.1.MiFish.S38	c19_fishcard_Outer.Newport.1.Fall.Tech.Rep.1.MiFish.S11	c19_fishcard_Outer.Newport.1.Spring.Tech.Rep.1.MiFish.S62	c19_fishcard_Outer.Newport.1.Summer.Tech.Rep.1.MiFish.S87	c19_fishcard_Outer.Newport.1.Winter.Tech.Rep.1.MiFish.S35	c19_fishcard_Outer.Newport.2.Fall.Tech.Rep.1.MiFish.S12	c19_fishcard_Outer.Newport.2.Spring.Tech.Rep.1.MiFish.S63	c19_fishcard_Outer.Newport.2.Summer.Tech.Rep.1.MiFish.S88	c19_fishcard_Outer.Newport.2.Winter.Tech.Rep.1.MiFish.S36	c19_fishcard_Outer.Newport.3.Fall.Tech.Rep.1.MiFish.S13	c19_fishcard_Outer.Newport.3.Spring.Tech.Rep.1.MiFish.S64	c19_fishcard_Outer.Newport.3.Summer.Tech.Rep.1.MiFish.S89	c19_fishcard_Outer.Newport.3.Winter.Tech.Rep.1.MiFish.S37	c19_fishcard_PCR.Blank.First.Half.Tech.Rep.1.MiFish.S51	c19_fishcard_PCR.blank.Eli.S115	c19_fishcard_Two.harabors.1.Fall.Tech.Rep.1.MiFish.S21	c19_fishcard_Two.harabors.1.Spring.Tech.Rep.1.MiFish.S72	c19_fishcard_Two.harabors.1.Summer.Tech.Rep.1.MiFish.S97	c19_fishcard_Two.harabors.1.Winter.Tech.Rep.1.MiFish.S45	c19_fishcard_Two.harabors.2.Fall.Tech.Rep.1.MiFish.S22	c19_fishcard_Two.harabors.2.Spring.Tech.Rep.1.MiFish.S73	c19_fishcard_Two.harabors.2.Summer.Tech.Rep.1.MiFish.S98	c19_fishcard_Two.harabors.2.Winter.Tech.Rep.1.MiFish.S46	c19_fishcard_Two.harabors.3.Fall.Tech.Rep.1.MiFish.S23	c19_fishcard_Two.harabors.3.Spring.Tech.Rep.1.MiFish.S74	c19_fishcard_Two.harabors.3.Summer.Tech.Rep.1.MiFish.S99	c19_fishcard_Two.harabors.3.Winter.Tech.Rep.1.MiFish.S47	c19_fishcard_Undetermined.S0	c19_fishcard_Catalina.Control.Spring.Tech.Rep.1.MiFish.S75	c19_fishcard_Catalina.Control.Summer.Tech.Rep.1.MiFish.S100	c19_fishcard_Catalina.Control.Winter.Tech.Rep.1.MiFish.S48	c19_fishcard_D.and.A.control.Fall.Tech.Rep.1.MiFish.S7	c19_fishcard_D.and.A.control.Spring.Tech.Rep.1.MiFish.S58	c19_fishcard_Dockweiler.control.summer.tech.rep.1.Mifish.S79	c19_fishcard_MQ.Blank.8.21.Eli.S114	c19_fishcard_Newport.control.Fall.Tech.Rep.1.MiFish.S14	c19_fishcard_Newport.control.Spring.Tech.Rep.1.MiFish.S65	c19_fishcard_PCR.Blank.Second.Half.Tech.Rep.1.MiFish.S103
Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Odontesthes;Odontesthes smitti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Synodus;Synodus lucioceps	0	0	0	0	0	0	4527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys myriaster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys notatus	0	0	0	91	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	65	0	0	0	0	10	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Strongylura;Strongylura exilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	211	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beloniformes;Exocoetidae;Cheilopogon;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	55	92	0	0	0	9	0	0	0	18	0	0	0	0	0	12	2	2	0	0	0	61	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	34	0	0	0	0	0	0	560	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beloniformes;Exocoetidae;Cheilopogon;Cheilopogon agoo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beloniformes;Exocoetidae;Cypselurus;Cypselurus poecilopterus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beloniformes;Exocoetidae;Hirundichthys;Hirundichthys oxycephalus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beloniformes;Exocoetidae;Hirundichthys;Hirundichthys rondeletii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beloniformes;Exocoetidae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15018	10718	18974	0	0	0	3086	0	0	0	2650	0	0	0	0	0	2310	3782	815	0	0	0	13588	0	0	0	11255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6234	0	0	8686	0	0	0	0	0	0	3750	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beloniformes;Exocoetidae;Prognichthys;Prognichthys sealei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beloniformes;Hemiramphidae;Hemiramphus;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beloniformes;Hemiramphidae;Hyporhamphus;Hyporhamphus limbatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3309	0	0	0	0	0	0	0	0	0	0	3650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beloniformes;Hemiramphidae;Hyporhamphus;Hyporhamphus yuri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beloniformes;Hemiramphidae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beloniformes;NA;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beryciformes;Melamphaidae;Melamphaes;Melamphaes sp. CBMZF14698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beryciformes;Melamphaidae;Melamphaes;Melamphaes suborbitalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beryciformes;Rondeletiidae;Rondeletia;Rondeletia loricata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gentilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1602	189	0	0	0	0	0	0	587	0	0	0	0	53	0	0	0	1442	0	0	2020	0	0	0	0	0	0	0	0	0	0	0	4843	0	0	0	0	0	433	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gilberti	0	0	0	0	0	0	0	0	1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	770	0	0	0	3268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi	0	0	0	0	0	0	0	0	0	0	0	1648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	870	0	0	0	0	929	0	0	0	0	632	58	0	0	0	0	0	0	0	0	1354	0	0	0	0	0	0	0	0	0	0	0	0	0	6823	483	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Blenniiformes;Chaenopsidae;Chaenopsis;Chaenopsis alepidota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	2520	0	0	0	0	0	0	0	2765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10501	0	0	0	6418	815	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7142	0	0	3815	0	0	6360	0	5172	0	479	0	4690	5120	6563	0	5982	0	0	4436	308	0	161	3932	1013	0	2575	825	6824	2292	0	5102	1532	0	3529	2359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2972	0	0	0	0	0	0	3771	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;Gibbonsia metzi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;Gibbonsia montereyensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus	0	0	0	0	0	2177	2970	0	0	0	0	1598	0	0	0	35335	0	0	0	8042	2256	0	0	0	0	3229	0	1293	0	0	0	0	0	15500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	776	5033	0	0	0	0	5	7766	1573	0	684	0	3454	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Blenniiformes;Gobiesocidae;Gobiesox;Gobiesox rhessodon	0	0	0	0	0	0	0	0	2744	0	0	9903	0	0	0	0	0	0	0	0	4898	0	0	3049	613	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	591	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Blenniiformes;Gobiesocidae;Rimicola;Rimicola muscarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Labrisomus;Labrisomus striatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Labrisomus;Labrisomus xanti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	592	0	0	0	0	641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1490	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0
